"","x"
"11807","MAT2B"
"11808","MATK"
"11809","MATN1"
"11810","MATN1-AS1"
"11811","MATN2"
"11812","MATN3"
"11813","MATN4"
"11814","MATR3"
"11815","MAU2"
"11816","MAVS"
"11817","MAX"
"11818","MAZ"
"11819","MB"
"11820","MB21D1"
"11821","MB21D2"
"11822","MBD1"
"11823","MBD2"
"11824","MBD3"
"11825","MBD3L1"
"11826","MBD3L2"
"11827","MBD3L3"
"11828","MBD3L4"
"11829","MBD3L5"
"11830","MBD4"
"11831","MBD5"
"11832","MBD6"
"11833","MBIP"
"11834","MBL1P"
"11835","MBL2"
"11836","MBLAC1"
"11837","MBLAC2"
"11838","MBNL1"
"11839","MBNL2"
"11840","MBNL3"
"11841","MBOAT1"
"11842","MBOAT2"
"11843","MBOAT4"
"11844","MBOAT7"
"11845","MBP"
"11846","MBTD1"
"11847","MBTPS1"
"11848","MBTPS2"
"11849","MC1R"
"11850","MC2R"
"11851","MC3R"
"11852","MC4R"
"11853","MC5R"
"11854","MCAM"
"11855","MCAT"
"11856","MCC"
"11857","MCCC1"
"11858","MCCC2"
"11859","MCCD1"
"11860","MCEE"
"11861","MCF2"
"11862","MCF2L"
"11863","MCF2L-AS1"
"11864","MCF2L2"
"11865","MCFD2"
"11866","MCHR1"
"11867","MCHR2"
"11868","MCIN"
"11869","MCL1"
"11870","MCM10"
"11871","MCM2"
"11872","MCM3"
"11873","MCM3AP"
"11874","MCM3AP-AS1"
"11875","MCM4"
"11876","MCM5"
"11877","MCM6"
"11878","MCM7"
"11879","MCM8"
"11880","MCM9"
"11881","MCMBP"
"11882","MCMDC2"
"11883","MCOLN1"
"11884","MCOLN2"
"11885","MCOLN3"
"11886","MCPH1"
"11887","MCRS1"
"11888","MCTP1"
"11889","MCTP2"
"11890","MCTS1"
"11891","MCU"
"11892","MDC1"
"11893","MDFI"
"11894","MDFIC"
"11895","MDGA1"
"11896","MDGA2"
"11897","MDH1"
"11898","MDH1B"
"11899","MDH2"
"11900","MDK"
"11901","MDM1"
"11902","MDM2"
"11903","MDM4"
"11904","MDN1"
"11905","MDP1"
"11906","MDS2"
"11907","ME1"
"11908","ME2"
"11909","ME3"
"11910","MEA1"
"11911","MEAF6"
"11912","MECOM"
"11913","MECP2"
"11914","MECR"
"11915","MED1"
"11916","MED10"
"11917","MED11"
"11918","MED12"
"11919","MED12L"
"11920","MED13"
"11921","MED13L"
"11922","MED14"
"11923","MED15"
"11924","MED16"
"11925","MED17"
"11926","MED18"
"11927","MED19"
"11928","MED20"
"11929","MED21"
"11930","MED22"
"11931","MED23"
"11932","MED24"
"11933","MED25"
"11934","MED26"
"11935","MED27"
"11936","MED28"
"11937","MED29"
"11938","MED30"
"11939","MED31"
"11940","MED4"
"11941","MED4-AS1"
"11942","MED6"
"11943","MED7"
"11944","MED8"
"11945","MED9"
"11946","MEF2A"
"11947","MEF2B"
"11948","MEF2BNB"
"11949","MEF2BNB-MEF2B"
"11950","MEF2C"
"11951","MEF2D"
"11952","MEFV"
"11953","MEG3"
"11954","MEG8"
"11955","MEG9"
"11956","MEGF10"
"11957","MEGF11"
"11958","MEGF6"
"11959","MEGF8"
"11960","MEGF9"
"11961","MEI1"
"11962","MEIG1"
"11963","MEIS1"
"11964","MEIS1-AS3"
"11965","MEIS2"
"11966","MEIS3"
"11967","MEIS3P1"
"11968","MELK"
"11969","MEMO1"
"11970","MEN1"
"11971","MEOX1"
"11972","MEOX2"
"11973","MEP1A"
"11974","MEP1B"
"11975","MEPCE"
"11976","MEPE"
"11977","MERTK"
"11978","MESDC1"
"11979","MESDC2"
"11980","MESP1"
"11981","MESP2"
"11982","MEST"
"11983","MESTIT1"
"11984","MET"
"11985","METAP1"
"11986","METAP1D"
"11987","METAP2"
"11988","METRN"
"11989","METRNL"
"11990","METTL1"
"11991","METTL10"
"11992","METTL11B"
"11993","METTL12"
"11994","METTL13"
"11995","METTL14"
"11996","METTL15"
"11997","METTL16"
"11998","METTL17"
"11999","METTL18"
"12000","METTL20"
"12001","METTL21A"
"12002","METTL21B"
"12003","METTL21C"
"12004","METTL21CP1"
"12005","METTL21D"
"12006","METTL22"
"12007","METTL23"
"12008","METTL24"
"12009","METTL2A"
"12010","METTL2B"
"12011","METTL3"
"12012","METTL4"
"12013","METTL5"
"12014","METTL6"
"12015","METTL7A"
"12016","METTL7B"
"12017","METTL8"
"12018","METTL9"
"12019","MEX3A"
"12020","MEX3B"
"12021","MEX3C"
"12022","MEX3D"
"12023","MFAP1"
"12024","MFAP2"
"12025","MFAP3"
"12026","MFAP3L"
"12027","MFAP4"
"12028","MFAP5"
"12029","MFF"
"12030","MFGE8"
"12031","MFHAS1"
"12032","MFI2"
"12033","MFI2-AS1"
"12034","MFN1"
"12035","MFN2"
"12036","MFNG"
"12037","MFRP"
"12038","MFSD1"
"12039","MFSD10"
"12040","MFSD11"
"12041","MFSD12"
"12042","MFSD2A"
"12043","MFSD2B"
"12044","MFSD3"
"12045","MFSD4"
"12046","MFSD5"
"12047","MFSD6"
"12048","MFSD6L"
"12049","MFSD7"
"12050","MFSD8"
"12051","MFSD9"
"12052","MGA"
"12053","MGAM"
"12054","MGARP"
"12055","MGAT1"
"12056","MGAT2"
"12057","MGAT3"
"12058","MGAT4A"
"12059","MGAT4B"
"12060","MGAT4C"
"12061","MGAT5"
"12062","MGAT5B"
"12063","MGC12916"
"12064","MGC15885"
"12065","MGC16025"
"12066","MGC16121"
"12067","MGC16142"
"12068","MGC16275"
"12069","MGC21881"
"12070","MGC23270"
"12071","MGC23284"
"12072","MGC27345"
"12073","MGC27382"
"12074","MGC2752"
"12075","MGC2889"
"12076","MGC32805"
"12077","MGC34034"
"12078","MGC3771"
"12079","MGC39372"
"12080","MGC45800"
"12081","MGC45922"
"12082","MGC57346"
"12083","MGC72080"
"12084","MGEA5"
"12085","MGLL"
"12086","MGMT"
"12087","MGP"
"12088","MGRN1"
"12089","MGST1"
"12090","MGST2"
"12091","MGST3"
"12092","MIA"
"12093","MIA-RAB4B"
"12094","MIA2"
"12095","MIA3"
"12096","MIAT"
"12097","MIB1"
"12098","MIB2"
"12099","MICA"
"12100","MICAL1"
"12101","MICAL2"
"12102","MICAL3"
"12103","MICALCL"
"12104","MICALL1"
"12105","MICALL2"
"12106","MICB"
"12107","MICU1"
"12108","MID1"
"12109","MID1IP1"
"12110","MID2"
"12111","MIDN"
"12112","MIEN1"
"12113","MIER1"
"12114","MIER2"
"12115","MIER3"
"12116","MIF"
"12117","MIF4GD"
"12118","MIIP"
"12119","MILR1"
"12120","MIMT1"
"12121","MINA"
"12122","MINK1"
"12123","MINOS1"
"12124","MINOS1P1"
"12125","MINPP1"
"12126","MIOS"
"12127","MIOX"
"12128","MIP"
"12129","MIPEP"
"12130","MIPEPP3"
"12131","MIPOL1"
"12132","MIR1-1"
"12133","MIR1-2"
"12134","MIR100"
"12135","MIR100HG"
"12136","MIR101-1"
"12137","MIR101-2"
"12138","MIR103A1"
"12139","MIR103A2"
"12140","MIR103B1"
"12141","MIR103B2"
"12142","MIR105-1"
"12143","MIR105-2"
"12144","MIR106A"
"12145","MIR106B"
"12146","MIR107"
"12147","MIR10A"
"12148","MIR10B"
"12149","MIR1178"
"12150","MIR1179"
"12151","MIR1180"
"12152","MIR1181"
"12153","MIR1182"
"12154","MIR1184-1"
"12155","MIR1184-2"
"12156","MIR1184-3"
"12157","MIR1185-1"
"12158","MIR1185-2"
"12159","MIR1193"
"12160","MIR1197"
"12161","MIR1200"
"12162","MIR1203"
"12163","MIR1204"
"12164","MIR1205"
"12165","MIR1206"
"12166","MIR1207"
"12167","MIR1208"
"12168","MIR122"
"12169","MIR1224"
"12170","MIR1225"
"12171","MIR1226"
"12172","MIR1227"
"12173","MIR1228"
"12174","MIR1229"
"12175","MIR1231"
"12176","MIR1233-1"
"12177","MIR1233-2"
"12178","MIR1234"
"12179","MIR1236"
"12180","MIR1237"
"12181","MIR1238"
"12182","MIR124-1"
"12183","MIR124-2"
"12184","MIR124-3"
"12185","MIR1243"
"12186","MIR1244-1"
"12187","MIR1244-2"
"12188","MIR1244-3"
"12189","MIR1245A"
"12190","MIR1245B"
"12191","MIR1246"
"12192","MIR1247"
"12193","MIR1248"
"12194","MIR1249"
"12195","MIR1250"
"12196","MIR1251"
"12197","MIR1252"
"12198","MIR1253"
"12199","MIR1256"
"12200","MIR1257"
"12201","MIR1258"
"12202","MIR125A"
"12203","MIR125B1"
"12204","MIR125B2"
"12205","MIR126"
"12206","MIR1260A"
"12207","MIR1260B"
"12208","MIR1262"
"12209","MIR1264"
"12210","MIR1265"
"12211","MIR1266"
"12212","MIR127"
"12213","MIR1270-1"
"12214","MIR1270-2"
"12215","MIR1272"
"12216","MIR1275"
"12217","MIR1276"
"12218","MIR1277"
"12219","MIR1278"
"12220","MIR1279"
"12221","MIR128-1"
"12222","MIR128-2"
"12223","MIR1280"
"12224","MIR1281"
"12225","MIR1282"
"12226","MIR1283-1"
"12227","MIR1283-2"
"12228","MIR1284"
"12229","MIR1286"
"12230","MIR1287"
"12231","MIR1288"
"12232","MIR1289-2"
"12233","MIR129-1"
"12234","MIR129-2"
"12235","MIR1291"
"12236","MIR1292"
"12237","MIR1293"
"12238","MIR1295A"
"12239","MIR1295B"
"12240","MIR1296"
"12241","MIR1297"
"12242","MIR1298"
"12243","MIR1301"
"12244","MIR1304"
"12245","MIR1305"
"12246","MIR1306"
"12247","MIR1307"
"12248","MIR130A"
"12249","MIR130B"
"12250","MIR132"
"12251","MIR1322"
"12252","MIR1323"
"12253","MIR1324"
"12254","MIR133A1"
"12255","MIR133A2"
"12256","MIR133B"
"12257","MIR134"
"12258","MIR1343"
"12259","MIR135A1"
"12260","MIR135A2"
"12261","MIR135B"
"12262","MIR136"
"12263","MIR137"
"12264","MIR137HG"
"12265","MIR138-1"
"12266","MIR138-2"
"12267","MIR139"
"12268","MIR140"
"12269","MIR141"
"12270","MIR142"
"12271","MIR143"
"12272","MIR143HG"
"12273","MIR144"
"12274","MIR145"
"12275","MIR1468"
"12276","MIR1469"
"12277","MIR146A"
"12278","MIR146B"
"12279","MIR1470"
"12280","MIR1471"
"12281","MIR147A"
"12282","MIR147B"
"12283","MIR148A"
"12284","MIR148B"
"12285","MIR149"
"12286","MIR150"
"12287","MIR152"
"12288","MIR153-1"
"12289","MIR153-2"
"12290","MIR1537"
"12291","MIR1538"
"12292","MIR1539"
"12293","MIR154"
"12294","MIR155"
"12295","MIR155HG"
"12296","MIR15A"
"12297","MIR15B"
"12298","MIR16-1"
"12299","MIR16-2"
"12300","MIR17"
"12301","MIR17HG"
"12302","MIR181A1"
"12303","MIR181A2"
"12304","MIR181A2HG"
"12305","MIR181B1"
"12306","MIR181B2"
"12307","MIR181C"
"12308","MIR181D"
"12309","MIR182"
"12310","MIR1827"
"12311","MIR183"
"12312","MIR184"
"12313","MIR185"
"12314","MIR186"
"12315","MIR187"
"12316","MIR188"
"12317","MIR18A"
"12318","MIR18B"
"12319","MIR1908"
"12320","MIR1909"
"12321","MIR190A"
"12322","MIR190B"
"12323","MIR191"
"12324","MIR1910"
"12325","MIR1911"
"12326","MIR1912"
"12327","MIR1913"
"12328","MIR1914"
"12329","MIR1915"
"12330","MIR192"
"12331","MIR193A"
"12332","MIR193B"
"12333","MIR194-1"
"12334","MIR194-2"
"12335","MIR195"
"12336","MIR196A1"
"12337","MIR196A2"
"12338","MIR196B"
"12339","MIR197"
"12340","MIR1972-1"
"12341","MIR1972-2"
"12342","MIR1973"
"12343","MIR1976"
"12344","MIR198"
"12345","MIR199A1"
"12346","MIR199A2"
"12347","MIR199B"
"12348","MIR19A"
"12349","MIR19B1"
"12350","MIR19B2"
"12351","MIR200A"
"12352","MIR200B"
"12353","MIR200C"
"12354","MIR202"
"12355","MIR203"
"12356","MIR204"
"12357","MIR205"
"12358","MIR2052"
"12359","MIR2053"
"12360","MIR2054"
"12361","MIR205HG"
"12362","MIR206"
"12363","MIR208A"
"12364","MIR208B"
"12365","MIR20A"
"12366","MIR20B"
"12367","MIR21"
"12368","MIR210"
"12369","MIR210HG"
"12370","MIR211"
"12371","MIR2110"
"12372","MIR2113"
"12373","MIR2114"
"12374","MIR2116"
"12375","MIR2117"
"12376","MIR212"
"12377","MIR214"
"12378","MIR215"
"12379","MIR216A"
"12380","MIR216B"
"12381","MIR217"
"12382","MIR218-1"
"12383","MIR218-2"
"12384","MIR219-1"
"12385","MIR219-2"
"12386","MIR22"
"12387","MIR221"
"12388","MIR222"
"12389","MIR223"
"12390","MIR2276"
"12391","MIR2277"
"12392","MIR2278"
"12393","MIR22HG"
"12394","MIR2355"
"12395","MIR2392"
"12396","MIR23A"
"12397","MIR23B"
"12398","MIR23C"
"12399","MIR24-1"
"12400","MIR24-2"
"12401","MIR2467"
"12402","MIR25"
"12403","MIR2681"
"12404","MIR2682"
"12405","MIR26A1"
"12406","MIR26A2"
"12407","MIR26B"
"12408","MIR27A"
"12409","MIR27B"
"12410","MIR2861"
"12411","MIR2909"
"12412","MIR296"
"12413","MIR2964A"
"12414","MIR298"
"12415","MIR299"
"12416","MIR29A"
"12417","MIR29B1"
"12418","MIR29B2"
"12419","MIR29C"
"12420","MIR300"
"12421","MIR301A"
"12422","MIR301B"
"12423","MIR302A"
"12424","MIR302B"
"12425","MIR302C"
"12426","MIR302D"
"12427","MIR302F"
"12428","MIR3064"
"12429","MIR3065"
"12430","MIR3074"
"12431","MIR30A"
"12432","MIR30B"
"12433","MIR30C1"
"12434","MIR30C2"
"12435","MIR30D"
"12436","MIR30E"
"12437","MIR31"
"12438","MIR3115"
"12439","MIR3117"
"12440","MIR3119-1"
"12441","MIR3119-2"
"12442","MIR3120"
"12443","MIR3121"
"12444","MIR3122"
"12445","MIR3123"
"12446","MIR3124"
"12447","MIR3125"
"12448","MIR3126"
"12449","MIR3127"
"12450","MIR3128"
"12451","MIR3129"
"12452","MIR3130-1"
"12453","MIR3130-2"
"12454","MIR3131"
"12455","MIR3132"
"12456","MIR3134"
"12457","MIR3136"
"12458","MIR3138"
"12459","MIR3140"
"12460","MIR3141"
"12461","MIR3142"
"12462","MIR3143"
"12463","MIR3145"
"12464","MIR3146"
"12465","MIR3147"
"12466","MIR3148"
"12467","MIR3150A"
"12468","MIR3150B"
"12469","MIR3151"
"12470","MIR3152"
"12471","MIR3153"
"12472","MIR3154"
"12473","MIR3155A"
"12474","MIR3155B"
"12475","MIR3156-1"
"12476","MIR3156-2"
"12477","MIR3156-3"
"12478","MIR3157"
"12479","MIR3158-1"
"12480","MIR3158-2"
"12481","MIR3160-1"
"12482","MIR3160-2"
"12483","MIR3162"
"12484","MIR3165"
"12485","MIR3167"
"12486","MIR3169"
"12487","MIR3170"
"12488","MIR3173"
"12489","MIR3175"
"12490","MIR3176"
"12491","MIR3177"
"12492","MIR3178"
"12493","MIR3179-1"
"12494","MIR3179-2"
"12495","MIR3179-3"
"12496","MIR3180-1"
"12497","MIR3180-2"
"12498","MIR3180-3"
"12499","MIR3180-4"
"12500","MIR3180-5"
"12501","MIR3182"
"12502","MIR3183"
"12503","MIR3184"
"12504","MIR3185"
"12505","MIR3186"
"12506","MIR3187"
"12507","MIR3188"
"12508","MIR3189"
"12509","MIR3190"
"12510","MIR3191"
"12511","MIR3192"
"12512","MIR3193"
"12513","MIR3194"
"12514","MIR3196"
"12515","MIR3197"
"12516","MIR3198-1"
"12517","MIR3198-2"
"12518","MIR3199-1"
"12519","MIR3199-2"
"12520","MIR31HG"
"12521","MIR32"
"12522","MIR3200"
"12523","MIR3201"
"12524","MIR3202-1"
"12525","MIR3202-2"
"12526","MIR320A"
"12527","MIR320B1"
"12528","MIR320B2"
"12529","MIR320C1"
"12530","MIR320C2"
"12531","MIR320D1"
"12532","MIR320D2"
"12533","MIR320E"
"12534","MIR323A"
"12535","MIR323B"
"12536","MIR324"
"12537","MIR326"
"12538","MIR328"
"12539","MIR329-1"
"12540","MIR329-2"
"12541","MIR330"
"12542","MIR331"
"12543","MIR335"
"12544","MIR337"
"12545","MIR338"
"12546","MIR339"
"12547","MIR33A"
"12548","MIR33B"
"12549","MIR340"
"12550","MIR345"
"12551","MIR346"
"12552","MIR34A"
"12553","MIR34B"
"12554","MIR34C"
"12555","MIR3529"
"12556","MIR3545"
"12557","MIR3591"
"12558","MIR3605"
"12559","MIR3606"
"12560","MIR3607"
"12561","MIR3609"
"12562","MIR3610"
"12563","MIR3612"
"12564","MIR3613"
"12565","MIR3614"
"12566","MIR3615"
"12567","MIR3616"
"12568","MIR3618"
"12569","MIR3619"
"12570","MIR362"
"12571","MIR3620"
"12572","MIR3621"
"12573","MIR3622A"
"12574","MIR3622B"
"12575","MIR363"
"12576","MIR3646"
"12577","MIR3648"
"12578","MIR3649"
"12579","MIR3650"
"12580","MIR3651"
"12581","MIR3652"
"12582","MIR3653"
"12583","MIR3654"
"12584","MIR3655"
"12585","MIR3656"
"12586","MIR3658"
"12587","MIR3659"
"12588","MIR365A"
"12589","MIR365B"
"12590","MIR3660"
"12591","MIR3661"
"12592","MIR3662"
"12593","MIR3663"
"12594","MIR3664"
"12595","MIR3665"
"12596","MIR3666"
"12597","MIR3668"
"12598","MIR367"
"12599","MIR3671"
"12600","MIR3675"
"12601","MIR3676"
"12602","MIR3677"
"12603","MIR3678"
"12604","MIR3679"
"12605","MIR3680-1"
"12606","MIR3680-2"
"12607","MIR3682"
"12608","MIR3684"
"12609","MIR3685"
"12610","MIR3687"
"12611","MIR3688-1"
"12612","MIR3688-2"
"12613","MIR3689A"
"12614","MIR3689B"
"12615","MIR3689C"
"12616","MIR3689D1"
"12617","MIR3689D2"
"12618","MIR3689E"
"12619","MIR3689F"
"12620","MIR369"
"12621","MIR3690"
"12622","MIR3691"
"12623","MIR3692"
"12624","MIR3714"
"12625","MIR371A"
"12626","MIR371B"
"12627","MIR372"
"12628","MIR373"
"12629","MIR374A"
"12630","MIR374B"
"12631","MIR374C"
"12632","MIR375"
"12633","MIR376A1"
"12634","MIR376A2"
"12635","MIR376B"
"12636","MIR376C"
"12637","MIR377"
"12638","MIR378C"
"12639","MIR378D1"
"12640","MIR378D2"
"12641","MIR378E"
"12642","MIR378F"
"12643","MIR379"
"12644","MIR380"
"12645","MIR381"
"12646","MIR382"
"12647","MIR383"
"12648","MIR384"
"12649","MIR3907"
"12650","MIR3908"
"12651","MIR3909"
"12652","MIR3910-1"
"12653","MIR3910-2"
"12654","MIR3911"
"12655","MIR3912"
"12656","MIR3913-1"
"12657","MIR3913-2"
"12658","MIR3914-1"
"12659","MIR3914-2"
"12660","MIR3916"
"12661","MIR3917"
"12662","MIR3918"
"12663","MIR3919"
"12664","MIR3920"
"12665","MIR3921"
"12666","MIR3922"
"12667","MIR3924"
"12668","MIR3925"
"12669","MIR3926-1"
"12670","MIR3926-2"
"12671","MIR3928"
"12672","MIR3935"
"12673","MIR3936"
"12674","MIR3938"
"12675","MIR3939"
"12676","MIR3940"
"12677","MIR3941"
"12678","MIR3942"
"12679","MIR3943"
"12680","MIR3944"
"12681","MIR3945"
"12682","MIR3960"
"12683","MIR3973"
"12684","MIR3974"
"12685","MIR3975"
"12686","MIR3976"
"12687","MIR3977"
"12688","MIR3978"
"12689","MIR409"
"12690","MIR410"
"12691","MIR411"
"12692","MIR412"
"12693","MIR421"
"12694","MIR423"
"12695","MIR424"
"12696","MIR425"
"12697","MIR4251"
"12698","MIR4252"
"12699","MIR4253"
"12700","MIR4254"
"12701","MIR4255"
"12702","MIR4256"
"12703","MIR4257"
"12704","MIR4258"
"12705","MIR4260"
"12706","MIR4261"
"12707","MIR4262"
"12708","MIR4263"
"12709","MIR4264"
"12710","MIR4265"
"12711","MIR4266"
"12712","MIR4267"
"12713","MIR4268"
"12714","MIR4269"
"12715","MIR4270"
"12716","MIR4271"
"12717","MIR4272"
"12718","MIR4273"
"12719","MIR4274"
"12720","MIR4275"
"12721","MIR4276"
"12722","MIR4277"
"12723","MIR4278"
"12724","MIR4279"
"12725","MIR4280"
"12726","MIR4281"
"12727","MIR4282"
"12728","MIR4283-1"
"12729","MIR4283-2"
"12730","MIR4284"
"12731","MIR4285"
"12732","MIR4287"
"12733","MIR4288"
"12734","MIR4289"
"12735","MIR429"
"12736","MIR4290"
"12737","MIR4291"
"12738","MIR4292"
"12739","MIR4294"
"12740","MIR4295"
"12741","MIR4296"
"12742","MIR4297"
"12743","MIR4298"
"12744","MIR4299"
"12745","MIR4300"
"12746","MIR4301"
"12747","MIR4302"
"12748","MIR4303"
"12749","MIR4304"
"12750","MIR4305"
"12751","MIR4306"
"12752","MIR4307"
"12753","MIR4308"
"12754","MIR4309"
"12755","MIR431"
"12756","MIR4310"
"12757","MIR4311"
"12758","MIR4312"
"12759","MIR4313"
"12760","MIR4314"
"12761","MIR4315-1"
"12762","MIR4315-2"
"12763","MIR4316"
"12764","MIR4317"
"12765","MIR4318"
"12766","MIR4319"
"12767","MIR432"
"12768","MIR4320"
"12769","MIR4321"
"12770","MIR4322"
"12771","MIR4323"
"12772","MIR4324"
"12773","MIR4325"
"12774","MIR4326"
"12775","MIR4327"
"12776","MIR4328"
"12777","MIR4329"
"12778","MIR433"
"12779","MIR4330"
"12780","MIR4417"
"12781","MIR4420"
"12782","MIR4422"
"12783","MIR4423"
"12784","MIR4424"
"12785","MIR4426"
"12786","MIR4427"
"12787","MIR4429"
"12788","MIR4432"
"12789","MIR4434"
"12790","MIR4435-1"
"12791","MIR4435-2"
"12792","MIR4436A"
"12793","MIR4436B1"
"12794","MIR4436B2"
"12795","MIR4437"
"12796","MIR4439"
"12797","MIR4440"
"12798","MIR4441"
"12799","MIR4442"
"12800","MIR4443"
"12801","MIR4444-1"
"12802","MIR4446"
"12803","MIR4449"
"12804","MIR4450"
"12805","MIR4451"
"12806","MIR4453"
"12807","MIR4454"
"12808","MIR4456"
"12809","MIR4457"
"12810","MIR4458"
"12811","MIR4460"
"12812","MIR4461"
"12813","MIR4462"
"12814","MIR4464"
"12815","MIR4465"
"12816","MIR4466"
"12817","MIR4467"
"12818","MIR4468"
"12819","MIR4469"
"12820","MIR4470"
"12821","MIR4471"
"12822","MIR4472-1"
"12823","MIR4472-2"
"12824","MIR4473"
"12825","MIR4474"
"12826","MIR4475"
"12827","MIR4476"
"12828","MIR4478"
"12829","MIR4479"
"12830","MIR448"
"12831","MIR4480"
"12832","MIR4482-1"
"12833","MIR4482-2"
"12834","MIR4483"
"12835","MIR4484"
"12836","MIR4485"
"12837","MIR4486"
"12838","MIR4488"
"12839","MIR4489"
"12840","MIR4490"
"12841","MIR4491"
"12842","MIR4492"
"12843","MIR4493"
"12844","MIR4497"
"12845","MIR4498"
"12846","MIR4499"
"12847","MIR449A"
"12848","MIR449B"
"12849","MIR449C"
"12850","MIR4500"
"12851","MIR4500HG"
"12852","MIR4503"
"12853","MIR4505"
"12854","MIR4508"
"12855","MIR4509-1"
"12856","MIR4509-2"
"12857","MIR4509-3"
"12858","MIR450A1"
"12859","MIR450A2"
"12860","MIR450B"
"12861","MIR4510"
"12862","MIR4511"
"12863","MIR4513"
"12864","MIR4514"
"12865","MIR4515"
"12866","MIR4516"
"12867","MIR4517"
"12868","MIR4518"
"12869","MIR4519"
"12870","MIR451A"
"12871","MIR451B"
"12872","MIR452"
"12873","MIR4520A"
"12874","MIR4520B"
"12875","MIR4521"
"12876","MIR4522"
"12877","MIR4523"
"12878","MIR4524A"
"12879","MIR4524B"
"12880","MIR4526"
"12881","MIR4529"
"12882","MIR4530"
"12883","MIR4531"
"12884","MIR4532"
"12885","MIR4533"
"12886","MIR4534"
"12887","MIR4535"
"12888","MIR4536-1"
"12889","MIR454"
"12890","MIR4540"
"12891","MIR455"
"12892","MIR4632"
"12893","MIR4633"
"12894","MIR4634"
"12895","MIR4635"
"12896","MIR4636"
"12897","MIR4637"
"12898","MIR4638"
"12899","MIR4639"
"12900","MIR4640"
"12901","MIR4641"
"12902","MIR4642"
"12903","MIR4643"
"12904","MIR4644"
"12905","MIR4645"
"12906","MIR4646"
"12907","MIR4647"
"12908","MIR4648"
"12909","MIR4649"
"12910","MIR4650-1"
"12911","MIR4650-2"
"12912","MIR4651"
"12913","MIR4652"
"12914","MIR4653"
"12915","MIR4654"
"12916","MIR4655"
"12917","MIR4656"
"12918","MIR4657"
"12919","MIR4658"
"12920","MIR4659A"
"12921","MIR4659B"
"12922","MIR4660"
"12923","MIR4661"
"12924","MIR4663"
"12925","MIR4664"
"12926","MIR4665"
"12927","MIR4666A"
"12928","MIR4667"
"12929","MIR4668"
"12930","MIR4669"
"12931","MIR4670"
"12932","MIR4671"
"12933","MIR4672"
"12934","MIR4673"
"12935","MIR4674"
"12936","MIR4675"
"12937","MIR4676"
"12938","MIR4677"
"12939","MIR4678"
"12940","MIR4679-1"
"12941","MIR4679-2"
"12942","MIR4680"
"12943","MIR4681"
"12944","MIR4682"
"12945","MIR4683"
"12946","MIR4684"
"12947","MIR4685"
"12948","MIR4686"
"12949","MIR4687"
"12950","MIR4688"
"12951","MIR4689"
"12952","MIR4690"
"12953","MIR4691"
"12954","MIR4692"
"12955","MIR4693"
"12956","MIR4694"
"12957","MIR4695"
"12958","MIR4696"
"12959","MIR4697"
"12960","MIR4698"
"12961","MIR4699"
"12962","MIR4700"
"12963","MIR4701"
"12964","MIR4703"
"12965","MIR4705"
"12966","MIR4706"
"12967","MIR4707"
"12968","MIR4708"
"12969","MIR4709"
"12970","MIR4710"
"12971","MIR4711"
"12972","MIR4712"
"12973","MIR4713"
"12974","MIR4714"
"12975","MIR4715"
"12976","MIR4716"
"12977","MIR4717"
"12978","MIR4718"
"12979","MIR4719"
"12980","MIR4720"
"12981","MIR4721"
"12982","MIR4722"
"12983","MIR4723"
"12984","MIR4724"
"12985","MIR4725"
"12986","MIR4726"
"12987","MIR4727"
"12988","MIR4728"
"12989","MIR4729"
"12990","MIR4730"
"12991","MIR4731"
"12992","MIR4732"
"12993","MIR4733"
"12994","MIR4734"
"12995","MIR4735"
"12996","MIR4736"
"12997","MIR4737"
"12998","MIR4738"
"12999","MIR4739"
"13000","MIR4740"
"13001","MIR4741"
"13002","MIR4742"
"13003","MIR4743"
"13004","MIR4744"
"13005","MIR4745"
"13006","MIR4746"
"13007","MIR4747"
"13008","MIR4748"
"13009","MIR4749"
"13010","MIR4750"
"13011","MIR4751"
"13012","MIR4752"
"13013","MIR4753"
"13014","MIR4754"
"13015","MIR4755"
"13016","MIR4756"
"13017","MIR4757"
"13018","MIR4758"
"13019","MIR4759"
"13020","MIR4760"
"13021","MIR4761"
"13022","MIR4762"
"13023","MIR4763"
"13024","MIR4764"
"13025","MIR4765"
"13026","MIR4766"
"13027","MIR4767"
"13028","MIR4768"
"13029","MIR4769"
"13030","MIR4770"
"13031","MIR4772"
"13032","MIR4773-1"
"13033","MIR4773-2"
"13034","MIR4774"
"13035","MIR4775"
"13036","MIR4776-1"
"13037","MIR4776-2"
"13038","MIR4777"
"13039","MIR4778"
"13040","MIR4779"
"13041","MIR4780"
"13042","MIR4781"
"13043","MIR4782"
"13044","MIR4783"
"13045","MIR4784"
"13046","MIR4785"
"13047","MIR4786"
"13048","MIR4787"
"13049","MIR4788"
"13050","MIR4789"
"13051","MIR4790"
"13052","MIR4791"
"13053","MIR4792"
"13054","MIR4793"
"13055","MIR4794"
"13056","MIR4795"
"13057","MIR4796"
"13058","MIR4797"
"13059","MIR4798"
"13060","MIR4799"
"13061","MIR4800"
"13062","MIR4801"
"13063","MIR4802"
"13064","MIR4803"
"13065","MIR4804"
"13066","MIR483"
"13067","MIR484"
"13068","MIR485"
"13069","MIR486"
"13070","MIR487A"
"13071","MIR487B"
"13072","MIR488"
"13073","MIR489"
"13074","MIR490"
"13075","MIR491"
"13076","MIR492"
