"","x"
"9517","LPCAT2"
"9518","LPCAT3"
"9519","LPCAT4"
"9520","LPGAT1"
"9521","LPIN1"
"9522","LPIN2"
"9523","LPIN3"
"9524","LPL"
"9525","LPO"
"9526","LPP"
"9527","LPPR2"
"9528","LPPR3"
"9529","LPPR4"
"9530","LPPR5"
"9531","LPXN"
"9532","LRAT"
"9533","LRBA"
"9534","LRCH1"
"9535","LRCH2"
"9536","LRCH3"
"9537","LRCH4"
"9538","LRCOL1"
"9539","LRFN1"
"9540","LRFN2"
"9541","LRFN3"
"9542","LRFN4"
"9543","LRFN5"
"9544","LRG1"
"9545","LRGUK"
"9546","LRIF1"
"9547","LRIG1"
"9548","LRIG2"
"9549","LRIG3"
"9550","LRIT1"
"9551","LRIT2"
"9552","LRIT3"
"9553","LRMP"
"9554","LRP1"
"9555","LRP10"
"9556","LRP11"
"9557","LRP12"
"9558","LRP1B"
"9559","LRP2"
"9560","LRP2BP"
"9561","LRP3"
"9562","LRP4"
"9563","LRP5"
"9564","LRP5L"
"9565","LRP6"
"9566","LRP8"
"9567","LRPAP1"
"9568","LRPPRC"
"9569","LRR1"
"9570","LRRC1"
"9571","LRRC10"
"9572","LRRC10B"
"9573","LRRC14"
"9574","LRRC14B"
"9575","LRRC15"
"9576","LRRC16A"
"9577","LRRC16B"
"9578","LRRC17"
"9579","LRRC18"
"9580","LRRC19"
"9581","LRRC2"
"9582","LRRC20"
"9583","LRRC23"
"9584","LRRC24"
"9585","LRRC25"
"9586","LRRC26"
"9587","LRRC27"
"9588","LRRC28"
"9589","LRRC29"
"9590","LRRC3"
"9591","LRRC30"
"9592","LRRC31"
"9593","LRRC32"
"9594","LRRC34"
"9595","LRRC36"
"9596","LRRC37A"
"9597","LRRC37A11P"
"9598","LRRC37A2"
"9599","LRRC37A3"
"9600","LRRC37A4P"
"9601","LRRC37A5P"
"9602","LRRC37B"
"9603","LRRC37BP1"
"9604","LRRC38"
"9605","LRRC39"
"9606","LRRC3B"
"9607","LRRC4"
"9608","LRRC40"
"9609","LRRC41"
"9610","LRRC42"
"9611","LRRC45"
"9612","LRRC46"
"9613","LRRC47"
"9614","LRRC48"
"9615","LRRC49"
"9616","LRRC4B"
"9617","LRRC4C"
"9618","LRRC52"
"9619","LRRC55"
"9620","LRRC56"
"9621","LRRC57"
"9622","LRRC58"
"9623","LRRC59"
"9624","LRRC6"
"9625","LRRC61"
"9626","LRRC63"
"9627","LRRC66"
"9628","LRRC69"
"9629","LRRC7"
"9630","LRRC70"
"9631","LRRC71"
"9632","LRRC72"
"9633","LRRC73"
"9634","LRRC74A"
"9635","LRRC74B"
"9636","LRRC75A"
"9637","LRRC75B"
"9638","LRRC8A"
"9639","LRRC8B"
"9640","LRRC8C"
"9641","LRRC8D"
"9642","LRRC8E"
"9643","LRRC9"
"9644","LRRCC1"
"9645","LRRD1"
"9646","LRRFIP1"
"9647","LRRFIP2"
"9648","LRRIQ1"
"9649","LRRIQ3"
"9650","LRRK1"
"9651","LRRK2"
"9652","LRRN1"
"9653","LRRN2"
"9654","LRRN3"
"9655","LRRN4"
"9656","LRRN4CL"
"9657","LRRTM1"
"9658","LRRTM2"
"9659","LRRTM3"
"9660","LRRTM4"
"9661","LRSAM1"
"9662","LRTM1"
"9663","LRTM2"
"9664","LRTOMT"
"9665","LRWD1"
"9666","LSAMP"
"9667","LSG1"
"9668","LSM1"
"9669","LSM10"
"9670","LSM11"
"9671","LSM12"
"9672","LSM14A"
"9673","LSM14B"
"9674","LSM2"
"9675","LSM3"
"9676","LSM4"
"9677","LSM5"
"9678","LSM6"
"9679","LSM7"
"9680","LSM8"
"9681","LSMEM1"
"9682","LSMEM2"
"9683","LSP1"
"9684","LSR"
"9685","LSS"
"9686","LST1"
"9687","LTA"
"9688","LTA4H"
"9689","LTB"
"9690","LTB4R"
"9691","LTB4R2"
"9692","LTBP1"
"9693","LTBP2"
"9694","LTBP3"
"9695","LTBP4"
"9696","LTBR"
"9697","LTC4S"
"9698","LTF"
"9699","LTK"
"9700","LTN1"
"9701","LTV1"
"9702","LUC7L"
"9703","LUC7L2"
"9704","LUC7L3"
"9705","LUCAT1"
"9706","LUM"
"9707","LURAP1"
"9708","LURAP1L"
"9709","LUZP1"
"9710","LUZP2"
"9711","LUZP4"
"9712","LUZP6"
"9713","LVCAT1"
"9714","LVRN"
"9715","LXN"
"9716","LY6D"
"9717","LY6E"
"9718","LY6G5B"
"9719","LY6G5C"
"9720","LY6G6C"
"9721","LY6G6D"
"9722","LY6G6E"
"9723","LY6G6F"
"9724","LY6H"
"9725","LY6K"
"9726","LY75"
"9727","LY75.CD302"
"9728","LY86"
"9729","LY9"
"9730","LY96"
"9731","LYAR"
"9732","LYG1"
"9733","LYG2"
"9734","LYL1"
"9735","LYN"
"9736","LYNX1"
"9737","LYPD1"
"9738","LYPD2"
"9739","LYPD3"
"9740","LYPD4"
"9741","LYPD5"
"9742","LYPD6"
"9743","LYPD6B"
"9744","LYPD8"
"9745","LYPLA1"
"9746","LYPLA2"
"9747","LYPLAL1"
"9748","LYRM1"
"9749","LYRM2"
"9750","LYRM4"
"9751","LYRM5"
"9752","LYRM7"
"9753","LYRM9"
"9754","LYSMD1"
"9755","LYSMD2"
"9756","LYSMD3"
"9757","LYSMD4"
"9758","LYST"
"9759","LYVE1"
"9760","LYZ"
"9761","LYZL1"
"9762","LYZL2"
"9763","LYZL4"
"9764","LYZL6"
"9765","LZIC"
"9766","LZTFL1"
"9767","LZTR1"
"9768","LZTS1"
"9769","LZTS2"
"9770","LZTS3"
"9771","M1AP"
"9772","M6PR"
"9773","MAATS1"
"9774","MAB21L1"
"9775","MAB21L2"
"9776","MAB21L3"
"9777","MACC1"
"9778","MACF1"
"9779","MACROD1"
"9780","MACROD2"
"9781","MAD1L1"
"9782","MAD2L1"
"9783","MAD2L1BP"
"9784","MAD2L2"
"9785","MADCAM1"
"9786","MADD"
"9787","MAEA"
"9788","MAEL"
"9789","MAF"
"9790","MAF1"
"9791","MAFA"
"9792","MAFB"
"9793","MAFF"
"9794","MAFG"
"9795","MAFK"
"9796","MAG"
"9797","MAGEA1"
"9798","MAGEA10"
"9799","MAGEA11"
"9800","MAGEA12"
"9801","MAGEA2"
"9802","MAGEA2B"
"9803","MAGEA3"
"9804","MAGEA4"
"9805","MAGEA6"
"9806","MAGEA8"
"9807","MAGEA9"
"9808","MAGEA9B"
"9809","MAGEB1"
"9810","MAGEB10"
"9811","MAGEB17"
"9812","MAGEB18"
"9813","MAGEB2"
"9814","MAGEB3"
"9815","MAGEB4"
"9816","MAGEB6"
"9817","MAGEB6P1"
"9818","MAGEC1"
"9819","MAGEC2"
"9820","MAGEC3"
"9821","MAGED1"
"9822","MAGED2"
"9823","MAGED4"
"9824","MAGED4B"
"9825","MAGEE1"
"9826","MAGEE2"
"9827","MAGEF1"
"9828","MAGEH1"
"9829","MAGEL2"
"9830","MAGI1"
"9831","MAGI1.IT1"
"9832","MAGI2"
"9833","MAGI3"
"9834","MAGIX"
"9835","MAGOH"
"9836","MAGOHB"
"9837","MAGT1"
"9838","MAK"
"9839","MAK16"
"9840","MAL"
"9841","MAL2"
"9842","MALAT1"
"9843","MALL"
"9844","MALRD1"
"9845","MALSU1"
"9846","MALT1"
"9847","MAMDC2"
"9848","MAMDC4"
"9849","MAML1"
"9850","MAML2"
"9851","MAML3"
"9852","MAMLD1"
"9853","MAMSTR"
"9854","MAN1A1"
"9855","MAN1A2"
"9856","MAN1B1"
"9857","MAN1C1"
"9858","MAN2A1"
"9859","MAN2A2"
"9860","MAN2B1"
"9861","MAN2B2"
"9862","MAN2C1"
"9863","MANBA"
"9864","MANBAL"
"9865","MANEA"
"9866","MANEAL"
"9867","MANF"
"9868","MANSC1"
"9869","MAOA"
"9870","MAOB"
"9871","MAP10"
"9872","MAP1B"
"9873","MAP1LC3A"
"9874","MAP1LC3B"
"9875","MAP1LC3C"
"9876","MAP1S"
"9877","MAP2"
"9878","MAP2K1"
"9879","MAP2K2"
"9880","MAP2K3"
"9881","MAP2K4"
"9882","MAP2K4P1"
"9883","MAP2K5"
"9884","MAP2K6"
"9885","MAP2K7"
"9886","MAP3K1"
"9887","MAP3K10"
"9888","MAP3K11"
"9889","MAP3K12"
"9890","MAP3K13"
"9891","MAP3K14"
"9892","MAP3K15"
"9893","MAP3K19"
"9894","MAP3K2"
"9895","MAP3K3"
"9896","MAP3K4"
"9897","MAP3K5"
"9898","MAP3K6"
"9899","MAP3K7"
"9900","MAP3K7CL"
"9901","MAP3K8"
"9902","MAP3K9"
"9903","MAP4"
"9904","MAP4K1"
"9905","MAP4K2"
"9906","MAP4K3"
"9907","MAP4K4"
"9908","MAP4K5"
"9909","MAP6"
"9910","MAP6D1"
"9911","MAP7"
"9912","MAP7D1"
"9913","MAP7D2"
"9914","MAP7D3"
"9915","MAP9"
"9916","MAPK1"
"9917","MAPK10"
"9918","MAPK11"
"9919","MAPK12"
"9920","MAPK13"
"9921","MAPK14"
"9922","MAPK15"
"9923","MAPK1IP1L"
"9924","MAPK3"
"9925","MAPK4"
"9926","MAPK6"
"9927","MAPK7"
"9928","MAPK8"
"9929","MAPK8IP1"
"9930","MAPK8IP2"
"9931","MAPK8IP3"
"9932","MAPK9"
"9933","MAPKAP1"
"9934","MAPKAPK2"
"9935","MAPKAPK3"
"9936","MAPKAPK5"
"9937","MAPKBP1"
"9938","MAPRE1"
"9939","MAPRE2"
"9940","MAPRE3"
"9941","MAPT"
"9942","MARC1"
"9943","MARC2"
"9944","MARCH1"
"9945","MARCH10"
"9946","MARCH2"
"9947","MARCH3"
"9948","MARCH4"
"9949","MARCH5"
"9950","MARCH6"
"9951","MARCH7"
"9952","MARCH8"
"9953","MARCH9"
"9954","MARCKS"
"9955","MARCKSL1"
"9956","MARCO"
"9957","MARK1"
"9958","MARK2"
"9959","MARK3"
"9960","MARK4"
"9961","MARS"
"9962","MARS2"
"9963","MARVELD1"
"9964","MARVELD2"
"9965","MARVELD3"
"9966","MAS1"
"9967","MAS1L"
"9968","MASP1"
"9969","MASP2"
"9970","MAST1"
"9971","MAST2"
"9972","MAST3"
"9973","MAST4"
"9974","MASTL"
"9975","MAT1A"
"9976","MAT2A"
"9977","MAT2B"
"9978","MATK"
"9979","MATN1"
"9980","MATN2"
"9981","MATN3"
"9982","MATN4"
"9983","MATR3"
"9984","MAU2"
"9985","MAVS"
"9986","MAX"
"9987","MAZ"
"9988","MB"
"9989","MB21D1"
"9990","MB21D2"
"9991","MBD1"
"9992","MBD2"
"9993","MBD3"
"9994","MBD3L1"
"9995","MBD3L2"
"9996","MBD3L3"
"9997","MBD3L4"
"9998","MBD3L5"
"9999","MBD4"
"10000","MBD5"
"10001","MBD6"
"10002","MBIP"
"10003","MBL1P"
"10004","MBL2"
"10005","MBLAC1"
"10006","MBLAC2"
"10007","MBNL1"
"10008","MBNL2"
"10009","MBNL3"
"10010","MBOAT1"
"10011","MBOAT2"
"10012","MBOAT4"
"10013","MBOAT7"
"10014","MBP"
"10015","MBTD1"
"10016","MBTPS1"
"10017","MBTPS2"
"10018","MC1R"
"10019","MC2R"
"10020","MC3R"
"10021","MC4R"
"10022","MC5R"
"10023","MCAM"
"10024","MCAT"
"10025","MCC"
"10026","MCCC1"
"10027","MCCC2"
"10028","MCCD1"
"10029","MCEE"
"10030","MCEMP1"
"10031","MCF2"
"10032","MCF2L"
"10033","MCF2L2"
"10034","MCFD2"
"10035","MCHR1"
"10036","MCHR2"
"10037","MCIDAS"
"10038","MCL1"
"10039","MCM10"
"10040","MCM2"
"10041","MCM3"
"10042","MCM3AP"
"10043","MCM4"
"10044","MCM5"
"10045","MCM6"
"10046","MCM7"
"10047","MCM8"
"10048","MCM9"
"10049","MCMBP"
"10050","MCMDC2"
"10051","MCOLN1"
"10052","MCOLN2"
"10053","MCOLN3"
"10054","MCPH1"
"10055","MCRS1"
"10056","MCTP1"
"10057","MCTP2"
"10058","MCTS1"
"10059","MCU"
"10060","MCUR1"
"10061","MDC1"
"10062","MDFI"
"10063","MDFIC"
"10064","MDGA1"
"10065","MDGA2"
"10066","MDH1"
"10067","MDH1B"
"10068","MDH2"
"10069","MDK"
"10070","MDM1"
"10071","MDM2"
"10072","MDM4"
"10073","MDN1"
"10074","MDP1"
"10075","MDS2"
"10076","ME1"
"10077","ME2"
"10078","ME3"
"10079","MEA1"
"10080","MEAF6"
"10081","MECOM"
"10082","MECP2"
"10083","MECR"
"10084","MED1"
"10085","MED10"
"10086","MED11"
"10087","MED12"
"10088","MED12L"
"10089","MED13"
"10090","MED13L"
"10091","MED14"
"10092","MED14OS"
"10093","MED15"
"10094","MED15P1"
"10095","MED15P6"
"10096","MED15P9"
"10097","MED16"
"10098","MED17"
"10099","MED18"
"10100","MED19"
"10101","MED20"
"10102","MED21"
"10103","MED22"
"10104","MED23"
"10105","MED24"
"10106","MED25"
"10107","MED26"
"10108","MED27"
"10109","MED28"
"10110","MED29"
"10111","MED30"
"10112","MED31"
"10113","MED4"
"10114","MED6"
"10115","MED7"
"10116","MED8"
"10117","MED9"
"10118","MEDAG"
"10119","MEF2A"
"10120","MEF2B"
"10121","MEF2BNB"
"10122","MEF2BNB.MEF2B"
"10123","MEF2C"
"10124","MEF2D"
"10125","MEFV"
"10126","MEG3"
"10127","MEG8"
"10128","MEG9"
"10129","MEGF10"
"10130","MEGF11"
"10131","MEGF6"
"10132","MEGF8"
"10133","MEGF9"
"10134","MEI1"
"10135","MEIG1"
"10136","MEIKIN"
"10137","MEIOB"
"10138","MEIS1"
"10139","MEIS2"
"10140","MEIS3"
"10141","MELK"
"10142","MEMO1"
"10143","MEN1"
"10144","MEOX1"
"10145","MEOX2"
"10146","MEP1A"
"10147","MEP1B"
"10148","MEPCE"
"10149","MEPE"
"10150","MERTK"
"10151","MESDC1"
"10152","MESDC2"
"10153","MESP1"
"10154","MESP2"
"10155","MEST"
"10156","MESTIT1"
"10157","MET"
"10158","METAP1"
"10159","METAP1D"
"10160","METAP2"
"10161","METRN"
"10162","METRNL"
"10163","METTL1"
"10164","METTL10"
"10165","METTL11B"
"10166","METTL12"
"10167","METTL13"
"10168","METTL14"
"10169","METTL15"
"10170","METTL16"
"10171","METTL17"
"10172","METTL18"
"10173","METTL20"
"10174","METTL21A"
"10175","METTL21B"
"10176","METTL21C"
"10177","METTL21EP"
"10178","METTL22"
"10179","METTL23"
"10180","METTL25"
"10181","METTL2A"
"10182","METTL2B"
"10183","METTL3"
"10184","METTL4"
"10185","METTL5"
"10186","METTL6"
"10187","METTL7A"
"10188","METTL7B"
"10189","METTL8"
"10190","METTL9"
"10191","MEX3A"
"10192","MEX3B"
"10193","MEX3C"
"10194","MEX3D"
"10195","MFAP1"
"10196","MFAP2"
"10197","MFAP3"
"10198","MFAP3L"
"10199","MFAP4"
"10200","MFAP5"
"10201","MFF"
"10202","MFGE8"
"10203","MFHAS1"
"10204","MFI2"
"10205","MFN1"
"10206","MFN2"
"10207","MFNG"
"10208","MFRP"
"10209","MFSD1"
"10210","MFSD10"
"10211","MFSD11"
"10212","MFSD12"
"10213","MFSD2A"
"10214","MFSD2B"
"10215","MFSD3"
"10216","MFSD4"
"10217","MFSD5"
"10218","MFSD6"
"10219","MFSD6L"
"10220","MFSD7"
"10221","MFSD8"
"10222","MFSD9"
"10223","MGA"
"10224","MGAM"
"10225","MGAM2"
"10226","MGARP"
"10227","MGAT1"
"10228","MGAT2"
"10229","MGAT3"
"10230","MGAT4A"
"10231","MGAT4B"
"10232","MGAT4C"
"10233","MGAT4D"
"10234","MGAT4EP"
"10235","MGAT5"
"10236","MGAT5B"
"10237","MGC15885"
"10238","MGC16275"
"10239","MGC27382"
"10240","MGC32805"
"10241","MGC39584"
"10242","MGC45922"
"10243","MGEA5"
"10244","MGLL"
"10245","MGME1"
"10246","MGMT"
"10247","MGP"
"10248","MGRN1"
"10249","MGST1"
"10250","MGST2"
"10251","MGST3"
"10252","MIA"
"10253","MIA2"
"10254","MIA3"
"10255","MIAT"
"10256","MIATNB"
"10257","MIB1"
"10258","MIB2"
"10259","MICA"
"10260","MICAL1"
"10261","MICAL2"
"10262","MICAL3"
"10263","MICALL1"
"10264","MICALL2"
"10265","MICB"
"10266","MICU1"
"10267","MICU2"
"10268","MICU3"
"10269","MID1"
"10270","MID1IP1"
"10271","MID2"
"10272","MIDN"
"10273","MIEF1"
"10274","MIEF2"
"10275","MIEN1"
"10276","MIER1"
"10277","MIER2"
"10278","MIER3"
"10279","MIF"
"10280","MIF4GD"
"10281","MIIP"
"10282","MILR1"
"10283","MIMT1"
"10284","MINA"
"10285","MINK1"
"10286","MINOS1"
"10287","MINOS1.NBL1"
"10288","MINPP1"
"10289","MIOS"
"10290","MIOX"
"10291","MIP"
"10292","MIPEP"
"10293","MIPOL1"
"10294","MIR1.1HG"
"10295","MIR100HG"
"10296","MIR124.2HG"
"10297","MIR133A1HG"
"10298","MIR137HG"
"10299","MIR143HG"
"10300","MIR17HG"
"10301","MIR181A1HG"
"10302","MIR181A2HG"
"10303","MIR202HG"
"10304","MIR2052HG"
"10305","MIR205HG"
"10306","MIR210HG"
"10307","MIR22HG"
"10308","MIR31HG"
"10309","MIR325HG"
"10310","MIR3663HG"
"10311","MIR3976HG"
"10312","MIR4435.2HG"
"10313","MIR4458HG"
"10314","MIR4500HG"
"10315","MIR503HG"
"10316","MIR646HG"
"10317","MIR663AHG"
"10318","MIR670HG"
"10319","MIR7.3HG"
"10320","MIR7515HG"
"10321","MIR762HG"
"10322","MIR99AHG"
"10323","MIRLET7BHG"
"10324","MIRLET7DHG"
"10325","MIS12"
"10326","MIS18A"
"10327","MIS18BP1"
"10328","MISP"
"10329","MITD1"
"10330","MITF"
"10331","MIXL1"
"10332","MKI67"
"10333","MKKS"
"10334","MKL1"
"10335","MKL2"
"10336","MKLN1"
"10337","MKNK1"
"10338","MKNK2"
"10339","MKRN1"
"10340","MKRN2"
"10341","MKRN3"
"10342","MKS1"
"10343","MKX"
"10344","MLANA"
"10345","MLC1"
"10346","MLEC"
"10347","MLF1"
"10348","MLF2"
"10349","MLH1"
"10350","MLH3"
"10351","MLIP"
"10352","MLIP.IT1"
"10353","MLK4"
"10354","MLKL"
"10355","MLLT1"
"10356","MLLT10"
"10357","MLLT11"
"10358","MLLT3"
"10359","MLLT4"
"10360","MLLT6"
"10361","MLN"
"10362","MLNR"
"10363","MLPH"
"10364","MLST8"
"10365","MLX"
"10366","MLXIP"
"10367","MLXIPL"
"10368","MLYCD"
"10369","MMAA"
"10370","MMAB"
"10371","MMACHC"
"10372","MMADHC"
"10373","MMD"
"10374","MMD2"
"10375","MME"
"10376","MMEL1"
"10377","MMGT1"
"10378","MMP1"
"10379","MMP10"
"10380","MMP11"
"10381","MMP12"
"10382","MMP13"
"10383","MMP14"
"10384","MMP15"
"10385","MMP16"
"10386","MMP17"
"10387","MMP19"
"10388","MMP2"
"10389","MMP20"
"10390","MMP21"
"10391","MMP23B"
"10392","MMP24"
"10393","MMP25"
"10394","MMP26"
"10395","MMP27"
"10396","MMP28"
"10397","MMP3"
"10398","MMP7"
"10399","MMP8"
"10400","MMP9"
"10401","MMRN1"
"10402","MMRN2"
"10403","MMS19"
"10404","MMS22L"
"10405","MN1"
"10406","MNAT1"
"10407","MND1"
"10408","MNDA"
"10409","MNS1"
"10410","MNT"
"10411","MNX1"
"10412","MOAP1"
"10413","MOB1A"
"10414","MOB1B"
"10415","MOB2"
"10416","MOB3A"
"10417","MOB3B"
"10418","MOB3C"
"10419","MOB4"
"10420","MOBP"
"10421","MOCOS"
"10422","MOCS1"
"10423","MOCS2"
"10424","MOCS3"
"10425","MOG"
"10426","MOGAT2"
"10427","MOGAT3"
"10428","MOGS"
"10429","MOK"
"10430","MON1A"
"10431","MON1B"
"10432","MON2"
"10433","MORC1"
"10434","MORC2"
"10435","MORC3"
"10436","MORC4"
"10437","MORF4L1"
"10438","MORF4L2"
"10439","MORN1"
"10440","MORN2"
"10441","MORN3"
"10442","MORN4"
"10443","MORN5"
"10444","MOS"
"10445","MOSPD1"
"10446","MOSPD2"
"10447","MOSPD3"
"10448","MOV10"
"10449","MOV10L1"
"10450","MOXD1"
"10451","MPC1"
"10452","MPC2"
"10453","MPDU1"
"10454","MPDZ"
"10455","MPEG1"
"10456","MPG"
"10457","MPHOSPH10"
"10458","MPHOSPH6"
"10459","MPHOSPH8"
"10460","MPHOSPH9"
"10461","MPI"
"10462","MPL"
"10463","MPLKIP"
"10464","MPND"
"10465","MPO"
"10466","MPP1"
"10467","MPP2"
"10468","MPP3"
"10469","MPP4"
"10470","MPP5"
"10471","MPP6"
"10472","MPP7"
"10473","MPPE1"
"10474","MPPED1"
"10475","MPPED2"
"10476","MPRIP"
"10477","MPST"
"10478","MPV17"
"10479","MPV17L"
"10480","MPV17L2"
"10481","MPZ"
"10482","MPZL1"
"10483","MPZL2"
"10484","MPZL3"
"10485","MR1"
"10486","MRAP"
"10487","MRAP2"
"10488","MRAS"
"10489","MRC1"
"10490","MRC2"
"10491","MRE11A"
"10492","MREG"
"10493","MRFAP1"
"10494","MRFAP1L1"
"10495","MRGBP"
"10496","MRGPRD"
"10497","MRGPRE"
"10498","MRGPRF"
"10499","MRGPRG"
"10500","MRGPRX1"
"10501","MRGPRX2"
"10502","MRGPRX3"
"10503","MRGPRX4"
"10504","MRI1"
"10505","MRLN"
"10506","MRM1"
"10507","MRO"
"10508","MROH1"
"10509","MROH2A"
"10510","MROH2B"
"10511","MROH5"
"10512","MROH6"
"10513","MROH7"
"10514","MROH7.TTC4"
"10515","MROH8"
"10516","MROH9"
"10517","MRPL1"
"10518","MRPL10"
"10519","MRPL11"
"10520","MRPL12"
"10521","MRPL13"
"10522","MRPL14"
"10523","MRPL15"
"10524","MRPL16"
"10525","MRPL17"
"10526","MRPL18"
"10527","MRPL19"
"10528","MRPL2"
"10529","MRPL20"
"10530","MRPL21"
"10531","MRPL22"
"10532","MRPL23"
"10533","MRPL24"
"10534","MRPL27"
"10535","MRPL28"
"10536","MRPL3"
"10537","MRPL30"
"10538","MRPL32"
"10539","MRPL33"
"10540","MRPL34"
"10541","MRPL35"
"10542","MRPL36"
"10543","MRPL37"
"10544","MRPL38"
"10545","MRPL39"
"10546","MRPL4"
"10547","MRPL40"
"10548","MRPL41"
"10549","MRPL42"
"10550","MRPL43"
"10551","MRPL44"
"10552","MRPL45"
"10553","MRPL46"
"10554","MRPL47"
"10555","MRPL48"
"10556","MRPL49"
"10557","MRPL50"
"10558","MRPL51"
"10559","MRPL52"
"10560","MRPL53"
"10561","MRPL54"
"10562","MRPL55"
"10563","MRPL57"
"10564","MRPL9"
"10565","MRPS10"
"10566","MRPS11"
"10567","MRPS12"
"10568","MRPS14"
"10569","MRPS15"
"10570","MRPS16"
"10571","MRPS17"
"10572","MRPS18A"
"10573","MRPS18B"
"10574","MRPS18C"
"10575","MRPS2"
"10576","MRPS21"
"10577","MRPS22"
"10578","MRPS23"
"10579","MRPS24"
"10580","MRPS25"
"10581","MRPS26"
"10582","MRPS27"
"10583","MRPS28"
"10584","MRPS30"
"10585","MRPS31"
"10586","MRPS31P5"
"10587","MRPS33"
"10588","MRPS34"
"10589","MRPS35"
"10590","MRPS36"
"10591","MRPS5"
"10592","MRPS6"
"10593","MRPS7"
"10594","MRPS9"
"10595","MRRF"
"10596","MRS2"
"10597","MRTO4"
"10598","MRVI1"
"10599","MS4A1"
"10600","MS4A10"
"10601","MS4A12"
"10602","MS4A13"
"10603","MS4A14"
"10604","MS4A15"
"10605","MS4A2"
"10606","MS4A3"
"10607","MS4A4A"
"10608","MS4A4E"
"10609","MS4A5"
"10610","MS4A6A"
"10611","MS4A6E"
"10612","MS4A7"
"10613","MS4A8"
"10614","MSANTD1"
"10615","MSANTD2"
"10616","MSANTD3"
"10617","MSANTD3.TMEFF1"
"10618","MSANTD4"
"10619","MSC"
"10620","MSGN1"
"10621","MSH2"
"10622","MSH3"
"10623","MSH4"
"10624","MSH5"
"10625","MSH5.SAPCD1"
"10626","MSH6"
"10627","MSI1"
"10628","MSI2"
"10629","MSL1"
"10630","MSL2"
"10631","MSL3"
"10632","MSL3P1"
"10633","MSLN"
"10634","MSMB"
"10635","MSMO1"
"10636","MSMP"
"10637","MSN"
"10638","MSR1"
"10639","MSRA"
"10640","MSRB1"
"10641","MSRB2"
"10642","MSRB3"
"10643","MSS51"
"10644","MST1"
"10645","MST1L"
"10646","MST1R"
"10647","MSTN"
"10648","MSTO1"
"10649","MSX1"
"10650","MSX2"
"10651","MT1A"
"10652","MT1B"
"10653","MT1DP"
"10654","MT1E"
"10655","MT1F"
"10656","MT1G"
"10657","MT1H"
"10658","MT1HL1"
"10659","MT1JP"
"10660","MT1L"
"10661","MT1M"
"10662","MT1X"
"10663","MT2A"
"10664","MT3"
"10665","MT4"
"10666","MTA1"
"10667","MTA2"
"10668","MTA3"
"10669","MTAP"
"10670","MTBP"
"10671","MTCH1"
"10672","MTCH2"
"10673","MTCL1"
"10674","MTCP1"
"10675","MTDH"
"10676","MTERF1"
"10677","MTERF2"
"10678","MTERF3"
"10679","MTERF4"
"10680","MTF1"
"10681","MTF2"
"10682","MTFMT"
"10683","MTFP1"
"10684","MTFR1"
"10685","MTFR1L"
"10686","MTFR2"
"10687","MTG1"
"10688","MTG2"
"10689","MTHFD1"
"10690","MTHFD1L"
"10691","MTHFD2"
"10692","MTHFD2L"
"10693","MTHFD2P1"
"10694","MTHFR"
"10695","MTHFS"
"10696","MTHFSD"
"10697","MTIF2"
"10698","MTIF3"
"10699","MTL5"
"10700","MTM1"
"10701","MTMR1"
"10702","MTMR10"
"10703","MTMR11"
"10704","MTMR12"
"10705","MTMR14"
"10706","MTMR2"
"10707","MTMR3"
"10708","MTMR4"
"10709","MTMR6"
"10710","MTMR7"
"10711","MTMR8"
"10712","MTMR9"
"10713","MTMR9LP"
"10714","MTNR1A"
"10715","MTNR1B"
"10716","MTO1"
"10717","MTOR"
"10718","MTPAP"
"10719","MTPN"
"10720","MTR"
"10721","MTRF1"
"10722","MTRF1L"
"10723","MTRR"
"10724","MTSS1"
"10725","MTSS1L"
"10726","MTTP"
"10727","MTURN"
"10728","MTUS1"
"10729","MTUS2"
"10730","MTX1"
"10731","MTX2"
"10732","MTX3"
"10733","MUC1"
"10734","MUC12"
"10735","MUC13"
"10736","MUC15"
"10737","MUC17"
"10738","MUC19"
"10739","MUC2"
"10740","MUC20"
"10741","MUC21"
"10742","MUC22"
"10743","MUC4"
"10744","MUC5B"
"10745","MUC6"
"10746","MUC7"
"10747","MUCL1"
"10748","MUL1"
"10749","MUM1"
"10750","MUM1L1"
"10751","MURC"
"10752","MUS81"
"10753","MUSK"
"10754","MUSTN1"
"10755","MUT"
"10756","MUTYH"
"10757","MVB12A"
"10758","MVB12B"
"10759","MVD"
"10760","MVK"
"10761","MVP"
"10762","MX1"
"10763","MX2"
"10764","MXD1"
"10765","MXD3"
"10766","MXD4"
"10767","MXI1"
"10768","MXRA7"
"10769","MXRA8"
"10770","MYADM"
"10771","MYADML2"
"10772","MYB"
"10773","MYBBP1A"
"10774","MYBL1"
"10775","MYBL2"
"10776","MYBPC1"
"10777","MYBPC2"
"10778","MYBPH"
"10779","MYBPHL"
"10780","MYC"
"10781","MYCBP"
"10782","MYCBP2"
"10783","MYCBPAP"
"10784","MYCL"
"10785","MYCNOS"
"10786","MYCNUT"
"10787","MYCT1"
"10788","MYD88"
"10789","MYDGF"
"10790","MYEF2"
"10791","MYEOV"
"10792","MYEOV2"
"10793","MYF5"
"10794","MYF6"
"10795","MYH10"
"10796","MYH11"
"10797","MYH13"
"10798","MYH14"
"10799","MYH15"
"10800","MYH16"
"10801","MYH2"
"10802","MYH3"
"10803","MYH4"
